ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,label
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,2565938310,Acute Care Hospitals,0.0
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,Acute Care Hospitals,0.0
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,DALE,9075436300,Acute Care Hospitals,0.0
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,1.0
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,Acute Care Hospitals,1.0
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,3342836541,Acute Care Hospitals,0.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,1.0
10108,PRATTVILLE BAPTIST HOSPITAL,1000 FIRST STREET NORTH,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,0.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Acute Care Hospitals,1.0
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,Acute Care Hospitals,1.0
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,1.0
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,Acute Care Hospitals,0.0
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,0.0
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2505 U S HIGHWAY 431 NORTH,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,0.0
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Acute Care Hospitals,0.0
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,1.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Acute Care Hospitals,1.0
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,1.0
10022,WEDOWEE HOSPITAL,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,Acute Care Hospitals,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35555,CHEROKEE,2569275531,Acute Care Hospitals,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,0.0
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,35801,AUTAUGA,3343614267,Acute Care Hospitals,0.0
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,Acute Care Hospitals,1.0
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,1.0
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,1.0
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,1.0
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,MADISON,2564944000,Acute Care Hospitals,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,1.0
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,1.0
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,Acute Care Hospitals,1.0
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,35801,RANDOLPH,2563572111,Acute Care Hospitals,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,0.0
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,1.0
10001,HARTSELLE MEDICAL CENTER,,HARTSELLE,AL,35640,,2567736511,Acute Care Hospitals,0.0
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,0.0
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,1.0
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,1.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2054877736,Acute Care Hospitals,0.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,MONTGOMERY,2057552500,Acute Care Hospitals,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,GADSDEN,AL,35960,CHEROKEE,2569275531,Acute Care Hospitals,0.0
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,Acute Care Hospitals,1.0
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,Acute Care Hospitals,1.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,1.0
10001,SHELBY BAPTIST MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,Acute Care Hospitals,0.0
10009,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,,CHAMBERS,3347561400,,0.0
10008,CRENSHAW COMMUNITY HOSPITAL,702 N MAIN ST,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,0.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35058,MADISON,2562651000,Acute Care Hospitals,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2562651000,Acute Care Hospitals,0.0
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,CENTRE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,0.0
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,1.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,0.0
10035,HELEN KELLER MEMORIAL HOSPITAL,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,Acute Care Hospitals,0.0
10025,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,0.0
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,2565718000,Acute Care Hospitals,1.0
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,1.0
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,MORGAN,2563321611,Acute Care Hospitals,0.0
10016,BAPTIST MEDICAL CENTER SOUTH,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,Acute Care Hospitals,0.0
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,1.0
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,1.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Acute Care Hospitals,1.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,1.0
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35594,JEFFERSON,2058383122,Acute Care Hospitals,0.0
10108,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,,35555,,2059325966,Acute Care Hospitals,0.0
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,Acute Care Hospitals,1.0
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Acute Care Hospitals,1.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,1.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,1.0
10039,HUNTSVILLE HOSPITAL,1000 FIRST STREET NORTH,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,0.0
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,Acute Care Hospitals,1.0
10043,MARION REGIONAL MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,0.0
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,MOBILE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,0.0
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,CLANTON,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,0.0
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3343762205,Acute Care Hospitals,0.0
10049,,1530 U S HIGHWAY 43,WINFIELD,AL,35594,,2054877736,Acute Care Hospitals,0.0
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,1.0
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,LEE,2564944000,Acute Care Hospitals,0.0
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,1.0
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Acute Care Hospitals,1.0
10010,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,0.0
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,1.0
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,Acute Care Hospitals,0.0
10039,DEKALB REGIONAL MEDICAL CENTER,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Acute Care Hospitals,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,1.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Acute Care Hospitals,0.0
10040,NORTHWEST MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,0.0
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Acute Care Hospitals,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,1.0
10044,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,Acute Care Hospitals,0.0
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,BIRMINGHAM,AL,36033,BUTLER,3343762205,Acute Care Hospitals,0.0
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,BLOUNT,2567372000,Acute Care Hospitals,0.0
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,1.0
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,1.0
